Date & Status,Primary Flight Number,Flight Number,Airline,Origin,Status,Aircraft Info,CO2 Emission (kg)
"12 Dec 00:15
AKST",BR668,EVA668,EVA Airways,Taipei (TPE / RCTP),Landed,Boeing 777-F,74909
"12 Dec 00:15
AKST",OZ2811,AAR2811,Asiana Airlines,Los Angeles (LAX / KLAX),Landed,Boeing 747-48ESF,94385
"12 Dec 00:31
AKST",AS193,ASA193,Alaska Airlines,Los Angeles (LAX / KLAX),Landed,Boeing 737-9,75508
"12 Dec 00:40
AKST",BR692,EVA692,EVA Airways,Taipei (TPE / RCTP),Diverted,Boeing 777-F,74909
"12 Dec 00:41
AKST",KD5277,WGN5277,Western Global Airlines,Seoul (ICN / RKSI),Landed,Bombardier BD-100-1A10 Challenger 350,25648
"12 Dec 01:27
AKST",AS107,ASA107,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-890,59494
"12 Dec 01:40
AKST",CX2084,CPA2084,Cathay Pacific,Hong Kong (HKG / VHHH),Diverted,Boeing 747-867F,61813
"12 Dec 01:50
AKST",CX2099,CPA2099,Cathay Pacific,Chicago (ORD / KORD),Diverted,Boeing 747-467ERF,86203
"12 Dec 01:51
AKST",FX19,FDX19,Federal Express (FedEx),Memphis (MEM / KMEM),Landed,Boeing 777-F,112517
"12 Dec 01:55
AKST",KE285,KAL285,Korean Air Lines,Seoul (ICN / RKSI),Diverted,Boeing 777-F,64120
"12 Dec 02:00
AKST",CZ431,CSN431,China Southern Airlines,Shanghai (PVG / ZSPD),Diverted,Boeing 777-F1B,68168
"12 Dec 02:41
AKST",AS7095,ASA7095,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-890,59494
"12 Dec 02:51
AKST",5X49,UPS49,United Parcel Service (UPS),Seoul (ICN / RKSI),Landed,Boeing 767-34AERF,46167
"12 Dec 02:57
AKST",SQ7974,SIA7974,Singapore Airlines,Hong Kong (HKG / VHHH),Diverted,Boeing 747-412F,58869
"12 Dec 03:00
AKST",CI5240,CAL5240,China Airlines,Taipei (TPE / RCTP),Landed,Boeing 747-409F,59927
"12 Dec 04:30
AKST",KE251,KAL251,Korean Air Lines,Seoul (ICN / RKSI),Diverted,Boeing 777-FB5,64120
"12 Dec 04:50
AKST",KO42,AER42,Alaska Central Express,Cordova (CDV / PACV),Landed,Beech 1900C-1,28331
"12 Dec 05:23
AKST",N8827,NCR827,National Airlines,Osaka (KIX / RJBB),Diverted,Unknown,0
"12 Dec 05:30
AKST",CI5168,CAL5168,China Airlines,Taipei (TPE / RCTP),Diverted,Boeing 747-409F,59927
"12 Dec 05:35
AKST",GV6050,,Grant Aviation,Kenai (ENA / PAEN),Landed,C208,24788
"12 Dec 05:41
AKST",K4859,CKS859,Kalitta Air,Guangzhou (CAN / ZGGG),Diverted,Boeing 747-481F,60385
"12 Dec 06:05
AKST",K4636,CKS636,Kalitta Air,Cincinnati (CVG / KCVG),Diverted,Boeing 747-4B5SF,84498
"12 Dec 06:45
AKST",KZ133,NCA133,Nippon Cargo Airlines,Chicago (ORD / KORD),Diverted,Boeing 747-8KZF,86203
"12 Dec 07:01
AKST",AS1422,ASA1422,Alaska Airlines,Honolulu (HNL / PHNL),Landed,Boeing 737-900ER,79555
"12 Dec 07:05
AKST",KO145,AER145,Alaska Central Express,Kodiak (ADQ / PADQ),Landed,Beech 1900C,29127
"12 Dec 07:05
AKST",CX87,,Cathay Pacific,Los Angeles (LAX / KLAX),Landed,Boeing 747-8,99105
"12 Dec 07:55
AKST",AS85,ASA85,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-990ER,63461
"12 Dec 08:01
AKST",AS196,ASA196,Alaska Airlines,Kodiak (ADQ / PADQ),Landed,Boeing 737-890,48545
"12 Dec 08:05
AKST",5X50,UPS50,United Parcel Service (UPS),Louisville (SDF / KSDF),Diverted,Boeing 747-44AF,85688
"12 Dec 08:08
AKST",5Y8642,GTI8642,Atlas Air,Hong Kong (HKG / VHHH),Landed,Boeing 747-8F,61813
"12 Dec 08:15
AKST",GV6070,N269TD,Grant Aviation,Kenai (ENA / PAEN),Landed,Unknown,0
"12 Dec 08:25
AKST",KO31,AER31,Alaska Central Express,King Salmon (AKN / PAKN),Landed,Beech 1900C-1,28324
"12 Dec 08:45
AKST",KO52,AER52,Alaska Central Express,Dillingham (DLG / PADL),Landed,Beech 1900C-1,27978
"12 Dec 08:59
AKST",AS2412,QXE2412,Alaska Airlines,Fairbanks (FAI / PAFA),Landed,Embraer 170-200LR-175LR,31902
"12 Dec 09:07
AKST",5X104,UPS104,United Parcel Service (UPS),Louisville (SDF / KSDF),Landed,Boeing 767-34AERF,77120
"12 Dec 09:15
AKST",GV6080,GUN6080,Grant Aviation,Kenai (ENA / PAEN),Landed,Cessna 208B Grand Caravan,36931
"12 Dec 09:17
AKST",AS73,ASA73,Alaska Airlines,Juneau (JNU / PAJN),Landed,Boeing 737-890,49907
"12 Dec 09:33
AKST",5X67,UPS67,United Parcel Service (UPS),Hong Kong (HKG / VHHH),Landed,B742,58869
"12 Dec 09:40
AKST",BR662,EVA662,EVA Airways,Taipei (TPE / RCTP),Landed,Boeing 777-F,74909
"12 Dec 09:45
AKST",AS318,ASA318,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-9,63461
"12 Dec 09:55
AKST",CX2087,CPA2087,Cathay Pacific,Los Angeles (LAX / KLAX),Landed,Boeing 747-8,99105
"12 Dec 09:57
AKST",AS80,ASA80,Alaska Airlines,Deadhorse (SCC / PASC),Landed,Boeing 737-990ER,41790
"12 Dec 10:13
AKST",5X109,UPS109,United Parcel Service (UPS),Tokyo (NRT / RJAA),Landed,B744,60243
"12 Dec 10:15
AKST",GV6090,N92JJ,Grant Aviation,Kenai (ENA / PAEN),Landed,C208,24788
"12 Dec 10:45
AKST",AS169,ASA169,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-890,59494
