Date & Status,Primary Flight Number,Flight Number,Airline,Destination,Status,Aircraft Info,CO2 Emission (kg)
"24 Mar 00:00
AKDT",CX81,CPA081,Cathay Pacific,Hong Kong (HKG / VHHH),Landed,Boeing 747-8,112418
"24 Mar 00:05
AKDT",NC2730,NAC2730,Northern Air Cargo,Bethel (BET / PABE),Landed,Boeing 737-436F,46519
"24 Mar 00:26
AKDT",FX17,FDX17,Federal Express (FedEx),Shanghai (PVG / ZSPD),Landed,Boeing 777-F,121867
"24 Mar 00:30
AKDT",5Y8708,GTI8708,Atlas Air,Chicago (ORD / KORD),Landed,Unknown,0
"24 Mar 00:35
AKDT",AS110,ASA110,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-990ER,62684
"24 Mar 00:35
AKDT",AS150,ASA150,Alaska Airlines,Los Angeles (LAX / KLAX),Landed,Boeing 737-790,70744
"24 Mar 00:50
AKDT",CI5148,CAL5148,China Airlines,Chicago (ORD / KORD),Landed,Boeing 747-400,78995
"24 Mar 00:56
AKDT",DL925,DAL925,Delta Air Lines,Seattle (SEA / KSEA),Landed,Boeing 737-900WL,61117
"24 Mar 01:00
AKDT",5Y8942,GTI8942,Atlas Air,Nashville (BNA / KBNA),Landed,Boeing 747-4KZF,91817
"24 Mar 01:20
AKDT",AS198,ASA198,Alaska Airlines,Portland (PDX / KPDX),Landed,Boeing 737-790,60457
"24 Mar 01:30
AKDT",CX2094,CPA2094,Cathay Pacific,Chicago (ORD / KORD),Landed,Boeing 747-867F,89188
"24 Mar 01:55
AKDT",AS162,ASA162,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-990ER,62684
"24 Mar 02:00
AKDT",KO714,AER714,Alaska Central Express,Kodiak (ADQ / PADQ),Landed,Beech 1900C-1,29583
"24 Mar 02:10
AKDT",FX167,FDX167,Federal Express (FedEx),Memphis (MEM / KMEM),Landed,McDonnell Douglas MD-11F,102372
"24 Mar 02:15
AKDT",K4633,CKS633,Kalitta Air,New York (JFK / KJFK),Landed,Boeing 747-4B5F,86529
"24 Mar 02:35
AKDT",CV89R,,Cargolux Airlines International,Chicago (ORD / KORD),Landed,Unknown,0
"24 Mar 02:35
AKDT",5Y9223,GTI9223,Atlas Air,Osan (OSN / RKSO),Landed,Boeing 747-4KZF,90696
"24 Mar 02:41
AKDT",FX6020,FDX6020,Federal Express (FedEx),Oakland (OAK / KOAK),Landed,McDonnell Douglas MD-11F,98957
"24 Mar 02:55
AKDT",AS102,ASA102,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-790,58766
"24 Mar 03:00
AKDT",KO41,,Alaska Central Express,Yakutat (YAK / PAYA),Landed,Beech 1900C,28614
"24 Mar 03:00
AKDT",KO42,AER042,Alaska Central Express,Cordova (CDV / PACV),Landed,Beech 1900C-1,28069
"24 Mar 03:00
AKDT",KO43,AER43,Alaska Central Express,Ketchikan (KTN / PAKT),Landed,Beech 1900C-1,30908
"24 Mar 03:05
AKDT",FX6014,FDX6014,Federal Express (FedEx),Indianapolis (IND / KIND),Landed,Boeing 777-FS2,109524
"24 Mar 03:10
AKDT",CI5312,CAL5312,China Airlines,New York (JFK / KJFK),Landed,Boeing 777-F,108162
"24 Mar 03:15
AKDT",5Y8934,GTI8934,Atlas Air,Miami (MIA / KMIA),Landed,B748,108539
"24 Mar 03:15
AKDT",CK227,CKK227,China Cargo Airlines,Chicago (ORD / KORD),Landed,Boeing 777-F6N,106177
"24 Mar 03:16
AKDT",K4851,CKS851,Kalitta Air,Cincinnati (CVG / KCVG),Landed,Boeing 747-4B5,88406
"24 Mar 03:45
AKDT",L2703,,Lynden Air Cargo,Bethel (BET / PABE),Landed,Lockheed 100-30 Hercules,74430
"24 Mar 04:00
AKDT",L2401,LYC401,Lynden Air Cargo,Bethel (BET / PABE),Landed,Lockheed 100-30 Hercules,74430
"24 Mar 04:00
AKDT",KO144,AER144,Alaska Central Express,Kodiak (ADQ / PADQ),Landed,Beech 1900C-1,29583
"24 Mar 04:00
AKDT",5Y7832,GTI7832,Atlas Air,Chicago (ORD / KORD),Landed,Boeing 747-4KZF,84941
"24 Mar 04:11
AKDT",FX5328,FDX5328,Federal Express (FedEx),Memphis (MEM / KMEM),Landed,Boeing 777-FS2,116331
"24 Mar 04:30
AKDT",KO145,AER145,Alaska Central Express,Kodiak (ADQ / PADQ),Landed,Beech 1900C-1,29583
"24 Mar 04:40
AKDT",AS7005,ASA7005,Alaska Airlines,Juneau (JNU / PAJN),Landed,Boeing 737-700,46797
"24 Mar 04:40
AKDT",K4621,CKS621,Kalitta Air,Los Angeles (LAX / KLAX),Landed,Boeing 747-4B5F,94326
"24 Mar 05:00
AKDT",CI5258,CAL5258,China Airlines,Dallas (DFW / KDFW),Landed,Boeing 747-409F,95515
"24 Mar 05:16
AKDT",5Y8676,GTI8676,Atlas Air,Los Angeles (LAX / KLAX),Landed,Boeing 747-46NF,94326
"24 Mar 05:25
AKDT",KO31,AER31,Alaska Central Express,King Salmon (AKN / PAKN),Landed,Beech 1900C,29070
