Date & Status,Primary Flight Number,Flight Number,Airline,Origin,Status,Aircraft Info,CO2 Emission (kg)
"06 Feb 00:15
AKST",AS193,ASA193,Alaska Airlines,Los Angeles (LAX / KLAX),Landed,Boeing 737-9,75508
"06 Feb 00:25
AKST",DL657,DAL657,Delta Air Lines,Seattle (SEA / KSEA),Landed,Airbus A321-271NX,66261
"06 Feb 00:34
AKST",AS119,ASA119,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-890,59494
"06 Feb 01:10
AKST",KE8283,KAL8283,Korean Air Lines,Seoul (ICN / RKSI),Landed,Boeing 747-8HTF,53861
"06 Feb 01:12
AKST",5Y8854,GTI8854,Atlas Air,Xiamen (XMN / ZSAM),Landed,Boeing 747-48EF,58832
"06 Feb 01:27
AKST",CI5226,CAL5226,China Airlines,Taipei (TPE / RCTP),Landed,Boeing 747-409F,59927
"06 Feb 01:42
AKST",AS107,ASA107,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-990,63461
"06 Feb 02:26
AKST",C85512,ICV5512,Cargolux Italia,Hong Kong (HKG / VHHH),Landed,Boeing 747-4R7F,58869
"06 Feb 02:41
AKST",KD2962,WGN2962,Western Global Airlines,Hong Kong (HKG / VHHH),Landed,Boeing 747-446SF,58869
"06 Feb 03:20
AKST",BR660,EVA660,EVA Airways,Taipei (TPE / RCTP),Landed,Boeing 777-F,74909
"06 Feb 03:25
AKST",KE8252,,Korean Air Lines,New York (JFK / KJFK),Landed,Boeing 777-F,99816
"06 Feb 03:26
AKST",5Y4738,GTI4738,Atlas Air,Hong Kong (HKG / VHHH),Landed,Boeing 747-481F,61813
"06 Feb 03:42
AKST",AS7095,ASA7095,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-790SF,59494
"06 Feb 04:00
AKST",5Y8794,GTI8794,Atlas Air,Changsha (CSX / ZGHA),Landed,Boeing 747-47UF,52850
"06 Feb 04:25
AKST",GV6010,GUN6010,Grant Aviation,Kenai (ENA / PAEN),Landed,Unknown,0
"06 Feb 04:30
AKST",KW104,N212US,Aerostan,Kenai (ENA / PAEN),Landed,DC10,36931
