Date & Status,Primary Flight Number,Flight Number,Airline,Origin,Status,Aircraft Info,CO2 Emission (kg),Destination
"07 Nov 00:04
AKST",CZ5201,CSN5201,China Southern Airlines,Qingdao (TAO / ZSQD),Landed,Boeing 777-F,61391,
"07 Nov 00:08
AKST",BR652,EVA652,EVA Airways,Taipei (TPE / RCTP),Landed,Boeing 777-F,74909,
"07 Nov 00:13
AKST",FX9806,FDX9806,Federal Express (FedEx),Tokyo (NRT / RJAA),Landed,Airbus A300F4-605R,63256,
"07 Nov 00:14
AKST",KE8225,KAL8225,Korean Air Lines,Seoul (ICN / RKSI),Landed,Boeing 777-FB5,64120,
"07 Nov 00:19
AKST",K4613,CKS613,Kalitta Air,Hong Kong (HKG / VHHH),Landed,Boeing 747-4B5F,58869,
"07 Nov 00:25
AKST",KE8255,,Korean Air Lines,Seoul (ICN / RKSI),Landed,Boeing 777-F,64120,
"07 Nov 00:39
AKST",AS193,ASA193,Alaska Airlines,Los Angeles (LAX / KLAX),Landed,Boeing 737 MAX 9/Boeing 737-9,61350,
"07 Nov 00:44
AKST",AS135,ASA135,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-990ER,63461,
"07 Nov 00:55
AKST",AS197,ASA197,Alaska Airlines,Portland (PDX / KPDX),Landed,Boeing 737-700,58599,
"07 Nov 01:00
AKST",CK227,CKK227,China Cargo Airlines,Shanghai (PVG / ZSPD),Landed,Boeing 777-F,68168,
"07 Nov 01:14
AKST",K4614,CKS614,Kalitta Air,Cincinnati (CVG / KCVG),Landed,Boeing 747-4HQERF,84498,
"07 Nov 01:15
AKST",PO786,PAC786,Polar Air Cargo,Hong Kong (HKG / VHHH),Landed,Boeing 777-FZB,73587,
"07 Nov 01:39
AKST",5Y8472,GTI8472,Atlas Air,Seoul (ICN / RKSI),Landed,Boeing 747-46NF,51296,
"07 Nov 01:44
AKST",AS107,ASA107,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-790,59494,
"07 Nov 02:15
AKST",KZ159,NCA159,Nippon Cargo Airlines,New York (JFK / KJFK),Landed,Boeing 747-8,83846,
"07 Nov 02:20
AKST",5Y4738,GTI4738,Atlas Air,Hong Kong (HKG / VHHH),Landed,Boeing 747-481F,61813,
"07 Nov 02:22
AKST",FX9746,FDX9746,Federal Express (FedEx),Guangzhou (CAN / ZGGG),Landed,Boeing 777-FS2,71887,
"07 Nov 02:38
AKST",5Y8241,GTI8241,Atlas Air,Las Vegas (LAS / KLAS),Landed,Boeing 767-3S1ER,82762,
"07 Nov 03:20
AKST",BR660,EVA660,EVA Airways,Taipei (TPE / RCTP),Landed,Boeing 777-F,74909,
